,CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
1561,14470,11,2,461.19,United Kingdom,Domestic,0
1562,14472,103,8,1852.67,United Kingdom,Domestic,1
1563,14473,73,2,234.34000000000003,United Kingdom,Domestic,3
1564,14474,45,1,547.66,United Kingdom,Domestic,3
1565,14475,71,3,925.85,United Kingdom,Domestic,1
1566,14476,256,1,193.0,United Kingdom,Domestic,3
1567,14477,19,4,1309.6,United Kingdom,Domestic,1
1568,14479,253,2,316.25,United Kingdom,Domestic,3
1569,14480,10,1,279.05,United Kingdom,Domestic,0
1570,14481,164,2,636.51,United Kingdom,Domestic,3
1571,14482,17,6,2022.81,United Kingdom,Domestic,1
1572,14483,281,1,137.1,United Kingdom,Domestic,3
1573,14484,49,1,321.92,United Kingdom,Domestic,3
1574,14485,38,1,162.8,United Kingdom,Domestic,3
1575,14487,26,6,1165.48,United Kingdom,Domestic,1
1576,14488,67,1,1064.28,United Kingdom,Domestic,3
1577,14489,206,1,463.38,United Kingdom,Domestic,3
1578,14491,174,2,340.93,United Kingdom,Domestic,3
1579,14493,6,5,2383.24,United Kingdom,Domestic,2
1580,14494,25,1,139.56,United Kingdom,Domestic,0
1581,14495,50,2,123.8,United Kingdom,Domestic,3
1582,14496,311,2,538.8100000000001,United Kingdom,Domestic,3
1583,14497,308,1,475.37,United Kingdom,Domestic,3
1584,14498,42,5,1957.32,United Kingdom,Domestic,1
1585,14499,25,3,808.44,United Kingdom,Domestic,1
1586,14500,87,3,356.85,United Kingdom,Domestic,3
1587,14501,183,2,251.21,United Kingdom,Domestic,3
1588,14502,19,11,2429.83,United Kingdom,Domestic,2
1589,14503,2,6,3543.26,United Kingdom,Domestic,2
1590,14504,46,4,673.26,United Kingdom,Domestic,1
1591,14505,16,8,5859.43,United Kingdom,Domestic,2
1592,14506,16,5,1960.65,United Kingdom,Domestic,1
1593,14507,23,6,1367.88,United Kingdom,Domestic,1
1594,14508,21,2,268.05,United Kingdom,Domestic,0
1595,14511,10,5,1314.81,United Kingdom,Domestic,1
1596,14512,187,2,275.28,United Kingdom,Domestic,3
1597,14513,100,3,455.59,United Kingdom,Domestic,3
1598,14514,60,3,990.2,United Kingdom,Domestic,1
1599,14515,17,6,2076.89,United Kingdom,Domestic,1
1600,14517,32,2,330.45,United Kingdom,Domestic,0
1601,14518,63,1,174.37,United Kingdom,Domestic,3
1602,14520,1,2,270.6,United Kingdom,Domestic,0
1603,14522,23,4,974.54,United Kingdom,Domestic,1
1604,14523,107,1,241.09,United Kingdom,Domestic,3
1605,14524,31,9,1843.83,United Kingdom,Domestic,1
1606,14525,19,9,4215.9,United Kingdom,Domestic,2
1607,14527,2,55,8507.13,United Kingdom,Domestic,2
1608,14528,36,1,364.22,United Kingdom,Domestic,0
1609,14529,59,3,578.61,United Kingdom,Domestic,1
1610,14530,25,6,2862.11,United Kingdom,Domestic,1
1611,14532,235,4,932.85,United Kingdom,Domestic,1
1612,14533,24,7,1949.72,United Kingdom,Domestic,1
1613,14534,2,18,4397.3,United Kingdom,Domestic,2
1614,14535,59,3,2854.84,United Kingdom,Domestic,1
1615,14536,259,1,170.95,United Kingdom,Domestic,3
1616,14537,57,1,355.56,United Kingdom,Domestic,3
1617,14538,64,2,388.25,United Kingdom,Domestic,3
1618,14539,15,2,537.48,United Kingdom,Domestic,0
1619,14540,9,3,952.66,United Kingdom,Domestic,0
1620,14541,58,8,1453.35,United Kingdom,Domestic,1
1621,14542,185,1,103.25,United Kingdom,Domestic,3
1622,14543,28,16,3599.73,United Kingdom,Domestic,2
1623,14544,23,2,2004.3,United Kingdom,Domestic,1
1624,14546,4,5,2573.93,United Kingdom,Domestic,2
1625,14547,3,8,3974.75,United Kingdom,Domestic,2
1626,14548,150,2,652.8,United Kingdom,Domestic,3
1627,14549,310,1,289.24,United Kingdom,Domestic,3
1628,14550,10,2,757.37,United Kingdom,Domestic,0
1629,14551,17,2,186.23,United Kingdom,Domestic,0
1630,14552,151,1,164.22,United Kingdom,Domestic,3
1631,14553,18,5,859.27,United Kingdom,Domestic,1
1632,14554,9,4,2279.49,United Kingdom,Domestic,1
1633,14555,56,2,312.54,United Kingdom,Domestic,3
1634,14557,84,1,788.38,United Kingdom,Domestic,3
1635,14560,6,22,2237.77,United Kingdom,Domestic,2
1636,14561,75,3,1080.76,United Kingdom,Domestic,1
1637,14562,3,18,5006.77,United Kingdom,Domestic,2
1638,14565,95,4,3099.12,United Kingdom,Domestic,1
1639,14566,110,1,1432.0,Channel Islands,International,3
1640,14567,56,2,1530.36,United Kingdom,Domestic,1
1641,14569,0,1,227.39,United Kingdom,Domestic,0
1642,14570,280,2,218.06,United Kingdom,Domestic,3
1643,14572,2,7,2804.54,United Kingdom,Domestic,2
1644,14573,179,9,1639.82,United Kingdom,Domestic,1
1645,14576,371,1,35.400000000000006,United Kingdom,Domestic,3
1646,14577,12,4,859.71,United Kingdom,Domestic,0
1647,14578,2,1,168.63,United Kingdom,Domestic,0
1648,14581,16,1,138.6,United Kingdom,Domestic,0
1649,14582,40,1,114.11,United Kingdom,Domestic,3
1650,14583,5,5,986.96,United Kingdom,Domestic,0
1651,14584,168,4,1033.06,United Kingdom,Domestic,1
1652,14585,49,1,157.05,United Kingdom,Domestic,3
1653,14586,276,1,237.36,United Kingdom,Domestic,3
1654,14587,18,9,1580.29,United Kingdom,Domestic,2
1655,14589,371,1,39.75,United Kingdom,Domestic,3
1656,14591,14,4,1320.21,United Kingdom,Domestic,1
1657,14592,34,3,557.94,United Kingdom,Domestic,0
1658,14593,21,3,617.15,United Kingdom,Domestic,0
1659,14594,6,2,363.33,United Kingdom,Domestic,0
1660,14595,19,6,1740.6,United Kingdom,Domestic,1
1661,14597,10,2,866.24,United Kingdom,Domestic,0
1662,14598,43,1,221.97,United Kingdom,Domestic,3
1663,14600,305,1,393.33,United Kingdom,Domestic,3
1664,14601,10,1,213.96,United Kingdom,Domestic,0
1665,14603,274,1,660.0,United Kingdom,Domestic,3
1666,14606,0,93,12076.15,United Kingdom,Domestic,2
1667,14607,15,14,16209.5,United Kingdom,Domestic,2
1668,14608,3,4,1785.15,United Kingdom,Domestic,2
1669,14609,71,4,601.56,United Kingdom,Domestic,1
1670,14616,242,3,406.08,United Kingdom,Domestic,3
1671,14618,8,3,553.44,United Kingdom,Domestic,0
1672,14619,245,1,394.44,United Kingdom,Domestic,3
1673,14620,205,2,412.78,United Kingdom,Domestic,3
1674,14621,0,5,1788.36,United Kingdom,Domestic,2
1675,14622,184,1,320.58000000000004,United Kingdom,Domestic,3
1676,14623,31,5,886.7,United Kingdom,Domestic,1
1677,14624,56,2,225.85,United Kingdom,Domestic,3
1678,14625,195,2,899.63,United Kingdom,Domestic,3
1679,14626,23,4,2791.27,United Kingdom,Domestic,1
1680,14628,90,2,671.96,United Kingdom,Domestic,3
1681,14629,3,2,955.26,United Kingdom,Domestic,0
1682,14631,50,3,1006.98,United Kingdom,Domestic,1
1683,14632,262,1,114.56,United Kingdom,Domestic,3
1684,14633,265,1,344.90000000000003,United Kingdom,Domestic,3
1685,14636,35,2,609.85,United Kingdom,Domestic,0
1686,14638,50,1,443.6,United Kingdom,Domestic,3
1687,14639,51,6,2984.49,United Kingdom,Domestic,1
1688,14640,23,6,2107.38,United Kingdom,Domestic,1
1689,14641,21,1,110.46,United Kingdom,Domestic,0
1690,14642,58,1,96.12,United Kingdom,Domestic,3
1691,14643,169,2,693.8100000000001,United Kingdom,Domestic,3
1692,14644,67,2,830.76,United Kingdom,Domestic,1
1693,14645,156,2,597.09,United Kingdom,Domestic,3
1694,14646,1,73,280206.02,Netherlands,International,2
1695,14647,200,1,236.04,United Kingdom,Domestic,3
1696,14649,4,4,1402.59,United Kingdom,Domestic,0
1697,14651,66,2,653.75,United Kingdom,Domestic,1
1698,14652,76,1,114.18,United Kingdom,Domestic,3
1699,14653,0,7,1926.65,United Kingdom,Domestic,2
1700,14655,7,4,1932.23,United Kingdom,Domestic,1
1701,14656,168,2,291.05,United Kingdom,Domestic,3
1702,14657,17,4,848.22,United Kingdom,Domestic,1
1703,14658,4,2,247.15,United Kingdom,Domestic,0
1704,14659,8,9,2529.93,United Kingdom,Domestic,2
1705,14660,86,2,285.74,United Kingdom,Domestic,3
1706,14661,26,1,107.95,United Kingdom,Domestic,0
1707,14662,28,4,741.37,United Kingdom,Domestic,1
1708,14664,19,2,636.24,United Kingdom,Domestic,0
1709,14665,60,5,1835.7,United Kingdom,Domestic,1
1710,14666,23,1,195.25,United Kingdom,Domestic,0
1711,14667,10,25,9175.04,United Kingdom,Domestic,2
1712,14669,241,3,1259.24,United Kingdom,Domestic,1
1713,14670,279,2,392.86,United Kingdom,Domestic,3
1714,14672,234,2,765.55,United Kingdom,Domestic,3
1715,14673,2,5,1736.4,United Kingdom,Domestic,2
1716,14675,15,1,596.36,United Kingdom,Domestic,0
1717,14676,30,6,2548.24,United Kingdom,Domestic,1
1718,14680,24,16,28754.11,United Kingdom,Domestic,2
1719,14681,70,3,498.95,United Kingdom,Domestic,1
1720,14682,187,2,52.0,United Kingdom,Domestic,3
1721,14684,25,5,1201.51,United Kingdom,Domestic,1
1722,14687,106,1,628.38,United Kingdom,Domestic,3
1723,14688,7,21,5579.1,United Kingdom,Domestic,2
1724,14689,208,1,112.8,United Kingdom,Domestic,3
1725,14690,43,2,355.05,United Kingdom,Domestic,0
1726,14691,30,5,2114.33,United Kingdom,Domestic,1
1727,14692,136,4,591.55,United Kingdom,Domestic,1
1728,14693,264,1,172.9,United Kingdom,Domestic,3
1729,14696,3,7,2078.95,United Kingdom,Domestic,2
1730,14697,217,2,188.61,United Kingdom,Domestic,3
1731,14698,1,5,1217.27,United Kingdom,Domestic,2
1732,14699,213,1,109.13,United Kingdom,Domestic,3
1733,14700,31,3,2195.1,United Kingdom,Domestic,1
1734,14701,10,9,2526.09,United Kingdom,Domestic,2
1735,14702,0,17,3251.79,United Kingdom,Domestic,2
1736,14703,14,1,318.17,United Kingdom,Domestic,0
1737,14704,10,9,1493.96,United Kingdom,Domestic,2
1738,14705,198,1,179.0,United Kingdom,Domestic,3
1739,14708,2,3,1126.37,United Kingdom,Domestic,0
1740,14709,14,13,4921.04,United Kingdom,Domestic,2
1741,14710,13,4,599.48,United Kingdom,Domestic,0
1742,14711,9,11,2839.62,United Kingdom,Domestic,2
1743,14712,28,3,917.07,United Kingdom,Domestic,1
1744,14713,8,11,2662.2,United Kingdom,Domestic,2
1745,14714,23,1,160.19,United Kingdom,Domestic,0
1746,14715,24,4,867.38,United Kingdom,Domestic,1
1747,14716,42,2,307.51,United Kingdom,Domestic,0
1748,14719,1,5,1581.84,United Kingdom,Domestic,2
1749,14720,5,3,663.81,United Kingdom,Domestic,0
1750,14722,146,1,180.42,United Kingdom,Domestic,3
1751,14723,9,6,1122.36,United Kingdom,Domestic,1
1752,14725,24,1,655.58,United Kingdom,Domestic,0
1753,14727,273,1,268.58,United Kingdom,Domestic,3
1754,14729,373,1,313.49,United Kingdom,Domestic,3
1755,14730,0,8,1897.57,United Kingdom,Domestic,2
1756,14731,46,3,380.02,United Kingdom,Domestic,0
1757,14732,7,8,2702.49,United Kingdom,Domestic,2
1758,14733,15,12,9585.91,United Kingdom,Domestic,2
1759,14735,3,32,6065.69,United Kingdom,Domestic,2
1760,14737,3,3,1164.55,United Kingdom,Domestic,0
1761,14738,42,7,1314.45,United Kingdom,Domestic,1
1762,14739,3,7,3902.28,United Kingdom,Domestic,2
1763,14740,196,3,1448.21,United Kingdom,Domestic,1
1764,14741,11,6,1400.34,United Kingdom,Domestic,1
1765,14744,15,7,1099.98,United Kingdom,Domestic,1
1766,14745,112,5,1220.26,United Kingdom,Domestic,1
1767,14747,248,1,328.2,United Kingdom,Domestic,3
1768,14748,28,5,1415.75,United Kingdom,Domestic,1
1769,14752,43,1,389.64,United Kingdom,Domestic,3
1770,14753,86,1,563.15,United Kingdom,Domestic,3
1771,14754,44,2,638.05,United Kingdom,Domestic,0
1772,14755,9,11,5010.28,United Kingdom,Domestic,2
1773,14756,14,1,738.96,United Kingdom,Domestic,0
1774,14757,74,1,420.5,United Kingdom,Domestic,3
1775,14758,144,4,1484.06,United Kingdom,Domestic,1
1776,14759,4,3,1625.97,United Kingdom,Domestic,0
1777,14760,296,1,89.2,United Kingdom,Domestic,3
1778,14761,58,2,255.9,United Kingdom,Domestic,3
1779,14762,263,1,300.52,United Kingdom,Domestic,3
1780,14764,46,1,278.3,United Kingdom,Domestic,3
1781,14765,28,3,254.11,United Kingdom,Domestic,0
1782,14766,7,6,2473.37,United Kingdom,Domestic,2
1783,14768,16,2,192.6,United Kingdom,Domestic,0
1784,14769,2,8,10416.98,United Kingdom,Domestic,2
1785,14770,231,2,876.42,United Kingdom,Domestic,3
1786,14772,111,1,139.26,United Kingdom,Domestic,3
1787,14775,57,3,1011.9,United Kingdom,Domestic,1
1788,14776,50,11,2538.3,United Kingdom,Domestic,1
1789,14778,126,2,730.86,United Kingdom,Domestic,3
1790,14779,280,3,386.15,United Kingdom,Domestic,3
1791,14780,54,2,447.68,United Kingdom,Domestic,3
1792,14782,319,1,200.1,United Kingdom,Domestic,3
1793,14784,25,2,289.99,United Kingdom,Domestic,0
1794,14785,9,2,77.4,United Kingdom,Domestic,0
1795,14788,6,2,679.4399999999999,United Kingdom,Domestic,0
1796,14789,28,1,197.64,United Kingdom,Domestic,0
1797,14790,16,4,745.06,United Kingdom,Domestic,0
1798,14792,63,1,6.2,United Kingdom,Domestic,3
1799,14793,20,1,228.99,United Kingdom,Domestic,0
1800,14794,2,7,1319.91,United Kingdom,Domestic,2
1801,14795,165,1,131.45000000000002,United Kingdom,Domestic,3
1802,14796,0,17,7975.49,United Kingdom,Domestic,2
1803,14798,52,3,173.74,United Kingdom,Domestic,3
1804,14799,50,1,157.7,United Kingdom,Domestic,3
1805,14800,47,12,4331.79,United Kingdom,Domestic,2
1806,14801,60,1,189.34,United Kingdom,Domestic,3
1807,14803,161,3,845.55,United Kingdom,Domestic,1
1808,14804,8,1,353.27,United Kingdom,Domestic,0
1809,14805,14,4,546.4,United Kingdom,Domestic,0
1810,14806,74,1,193.39,United Kingdom,Domestic,3
1811,14808,39,8,2718.6,United Kingdom,Domestic,1
1812,14810,40,11,2085.33,United Kingdom,Domestic,1
1813,14813,369,2,152.88,United Kingdom,Domestic,3
1814,14815,36,2,778.5,United Kingdom,Domestic,0
1815,14816,196,1,271.85,United Kingdom,Domestic,3
1816,14817,199,2,1110.34,United Kingdom,Domestic,1
1817,14818,73,3,657.8,United Kingdom,Domestic,1
1818,14819,63,2,272.07,United Kingdom,Domestic,3
1819,14820,20,4,507.29,United Kingdom,Domestic,0
1820,14821,366,1,48.8,United Kingdom,Domestic,3
1821,14823,179,3,321.43,United Kingdom,Domestic,3
1822,14824,9,4,1127.71,United Kingdom,Domestic,0
1823,14825,3,12,2221.01,United Kingdom,Domestic,2
1824,14828,196,3,2139.76,United Kingdom,Domestic,1
1825,14829,28,4,697.55,United Kingdom,Domestic,1
1826,14830,52,1,188.88,United Kingdom,Domestic,3
1827,14834,17,6,1720.3,United Kingdom,Domestic,1
1828,14836,9,3,102.45,United Kingdom,Domestic,0
1829,14837,89,4,1649.5,United Kingdom,Domestic,1
1830,14840,267,1,62.85,United Kingdom,Domestic,3
1831,14841,52,6,3295.76,United Kingdom,Domestic,1
1832,14842,43,4,2824.69,United Kingdom,Domestic,1
1833,14844,63,4,3189.81,United Kingdom,Domestic,1
1834,14847,148,1,309.4,United Kingdom,Domestic,3
1835,14849,21,25,7930.54,United Kingdom,Domestic,2
1836,14850,311,1,325.75,United Kingdom,Domestic,3
1837,14851,22,2,511.35,United Kingdom,Domestic,0
1838,14852,57,6,2836.69,United Kingdom,Domestic,1
1839,14853,23,2,475.8,United Kingdom,Domestic,0
1840,14854,77,7,2740.03,United Kingdom,Domestic,1
1841,14855,118,2,645.65,United Kingdom,Domestic,3
1842,14856,35,3,1290.53,United Kingdom,Domestic,1
1843,14857,59,2,1173.12,United Kingdom,Domestic,1
1844,14859,12,4,1353.74,United Kingdom,Domestic,1
1845,14860,18,1,170.32,United Kingdom,Domestic,0
1846,14861,51,1,125.79,United Kingdom,Domestic,3
1847,14862,25,2,841.1999999999999,United Kingdom,Domestic,0
1848,14863,28,1,266.76,United Kingdom,Domestic,0
1849,14865,6,2,52.2,United Kingdom,Domestic,0
1850,14866,10,12,14389.9,United Kingdom,Domestic,2
1851,14867,185,3,710.28,United Kingdom,Domestic,1
1852,14868,2,8,2953.59,United Kingdom,Domestic,2
1853,14869,8,2,721.45,United Kingdom,Domestic,0
1854,14870,261,1,327.25,United Kingdom,Domestic,3
1855,14871,2,4,501.28,United Kingdom,Domestic,0
1856,14873,209,1,519.68,United Kingdom,Domestic,3
1857,14875,107,2,1465.3200000000002,United Kingdom,Domestic,1
1858,14878,12,9,1476.09,United Kingdom,Domestic,2
1859,14880,76,3,690.59,United Kingdom,Domestic,1
1860,14881,19,1,255.4,United Kingdom,Domestic,0
1861,14882,26,2,589.7,United Kingdom,Domestic,0
1862,14883,18,6,761.59,United Kingdom,Domestic,1
1863,14885,131,1,765.3199999999999,United Kingdom,Domestic,3
1864,14886,252,1,364.8,United Kingdom,Domestic,3
1865,14887,78,1,1862.0,United Kingdom,Domestic,1
1866,14888,206,1,369.2,United Kingdom,Domestic,3
1867,14889,335,1,135.9,United Kingdom,Domestic,3
1868,14890,253,1,125.65,United Kingdom,Domestic,3
1869,14891,147,2,554.38,United Kingdom,Domestic,3
1870,14893,9,2,1237.85,United Kingdom,Domestic,0
1871,14894,84,1,655.75,United Kingdom,Domestic,3
1872,14895,7,20,11138.71,United Kingdom,Domestic,2
1873,14896,204,2,468.77,United Kingdom,Domestic,3
1874,14897,7,4,1366.38,United Kingdom,Domestic,0
1875,14898,22,6,1269.31,United Kingdom,Domestic,1
1876,14901,10,9,1421.29,United Kingdom,Domestic,2
1877,14902,25,1,332.66,United Kingdom,Domestic,0
1878,14903,20,5,2795.33,United Kingdom,Domestic,1
1879,14904,1,2,1025.44,United Kingdom,Domestic,0
1880,14905,157,2,616.15,United Kingdom,Domestic,3
1881,14907,2,7,3501.1,United Kingdom,Domestic,2
1882,14908,73,1,277.8,United Kingdom,Domestic,3
1883,14910,2,4,434.35,United Kingdom,Domestic,0
1884,14911,0,201,143711.17,Ireland,International,2
1885,14912,16,2,867.85,Italy,International,0
1886,14913,35,4,1227.43,United Kingdom,Domestic,1
1887,14915,90,2,307.48,United Kingdom,Domestic,3
1888,14916,70,4,1268.98,United Kingdom,Domestic,1
1889,14918,115,2,1610.15,United Kingdom,Domestic,1
1890,14920,212,2,977.77,United Kingdom,Domestic,3
1891,14921,29,2,1316.07,United Kingdom,Domestic,1
1892,14923,50,1,749.1,United Kingdom,Domestic,3
1893,14924,245,1,310.05,United Kingdom,Domestic,3
1894,14929,31,1,223.88,United Kingdom,Domestic,0
1895,14930,108,3,2362.96,Channel Islands,International,1
1896,14931,4,5,1257.68,Channel Islands,International,2
1897,14932,365,1,363.53,Channel Islands,International,3
1898,14934,81,2,1890.94,Channel Islands,International,1
1899,14935,296,1,1784.71,Channel Islands,International,3
1900,14936,33,8,8137.02,Channel Islands,International,2
1901,14937,56,3,1621.88,Channel Islands,International,1
1902,14944,29,12,5900.25,United Kingdom,Domestic,2
1903,14946,13,1,100.9,United Kingdom,Domestic,0
1904,14947,71,2,290.82,United Kingdom,Domestic,3
1905,14948,22,6,1101.97,United Kingdom,Domestic,1
1906,14950,18,1,371.2,United Kingdom,Domestic,0
1907,14951,78,1,311.69,United Kingdom,Domestic,3
1908,14952,59,11,8099.49,United Kingdom,Domestic,2
1909,14953,24,1,285.67,United Kingdom,Domestic,0
1910,14954,11,1,294.85,United Kingdom,Domestic,0
1911,14957,252,1,58.49,United Kingdom,Domestic,3
1912,14958,146,3,483.73,United Kingdom,Domestic,3
1913,14959,63,4,695.42,United Kingdom,Domestic,1
1914,14960,7,2,221.27,United Kingdom,Domestic,0
1915,14961,10,9,7044.68,United Kingdom,Domestic,2
1916,14962,270,1,126.7,United Kingdom,Domestic,3
1917,14963,9,5,1472.34,United Kingdom,Domestic,1
1918,14964,246,1,206.21,United Kingdom,Domestic,3
1919,14965,95,2,596.09,United Kingdom,Domestic,3
1920,14966,14,1,183.02,United Kingdom,Domestic,0
1921,14967,49,1,463.8,United Kingdom,Domestic,3
1922,14968,29,1,147.59,United Kingdom,Domestic,0
1923,14970,67,4,1592.06,United Kingdom,Domestic,1
1924,14971,34,3,1097.98,United Kingdom,Domestic,1
1925,14972,127,1,114.77,United Kingdom,Domestic,3
1926,14973,106,3,1314.45,United Kingdom,Domestic,1
1927,14974,36,1,89.94,United Kingdom,Domestic,3
1928,14975,56,1,279.94,United Kingdom,Domestic,3
1929,14976,56,7,790.86,United Kingdom,Domestic,1
1930,14978,71,5,1921.37,United Kingdom,Domestic,1
1931,14981,245,1,102.12,United Kingdom,Domestic,3
1932,14984,18,2,202.37,United Kingdom,Domestic,0
1933,14985,197,2,292.01,United Kingdom,Domestic,3
1934,14987,15,2,326.4,United Kingdom,Domestic,0
1935,14988,211,1,334.54,United Kingdom,Domestic,3
1936,14995,38,2,231.98,United Kingdom,Domestic,0
1937,14997,45,3,546.1999999999999,United Kingdom,Domestic,1
1938,14998,169,2,414.87,United Kingdom,Domestic,3
1939,15000,47,1,490.52,United Kingdom,Domestic,3
1940,15002,115,4,1641.76,United Kingdom,Domestic,1
1941,15004,146,1,1220.77,United Kingdom,Domestic,3
1942,15005,15,28,6295.37,United Kingdom,Domestic,2
1943,15006,50,1,480.38,United Kingdom,Domestic,3
1944,15007,158,1,156.91,United Kingdom,Domestic,3
1945,15009,11,3,1259.43,United Kingdom,Domestic,0
1946,15010,35,1,308.94,United Kingdom,Domestic,0
1947,15012,53,2,405.04,United Kingdom,Domestic,3
1948,15014,42,2,257.67,United Kingdom,Domestic,0
1949,15016,172,1,170.04,United Kingdom,Domestic,3
1950,15017,33,1,125.58,United Kingdom,Domestic,3
1951,15018,38,3,496.21,United Kingdom,Domestic,0
1952,15019,266,1,252.81,United Kingdom,Domestic,3
1953,15021,8,9,1871.77,United Kingdom,Domestic,2
1954,15022,11,4,852.39,United Kingdom,Domestic,0
1955,15023,2,11,6720.41,United Kingdom,Domestic,2
1956,15024,9,10,1636.43,United Kingdom,Domestic,2
1957,15025,32,1,361.96,United Kingdom,Domestic,0
1958,15026,79,3,469.0,United Kingdom,Domestic,1
1959,15027,30,4,1066.15,United Kingdom,Domestic,1
1960,15028,7,4,627.13,United Kingdom,Domestic,0
1961,15030,71,2,518.28,United Kingdom,Domestic,3
1962,15031,3,4,653.19,United Kingdom,Domestic,0
1963,15032,255,3,4959.1,United Kingdom,Domestic,1
1964,15033,4,10,2557.18,United Kingdom,Domestic,2
1965,15034,15,8,4274.16,United Kingdom,Domestic,2
1966,15035,89,1,252.73,United Kingdom,Domestic,3
1967,15036,71,3,429.56,United Kingdom,Domestic,1
1968,15038,58,6,685.74,United Kingdom,Domestic,1
1969,15039,9,47,19766.59,United Kingdom,Domestic,2
1970,15041,169,1,179.93,United Kingdom,Domestic,3
1971,15042,198,1,135.93,United Kingdom,Domestic,3
1972,15043,30,1,537.0,United Kingdom,Domestic,0
